compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets
WCUQXQCQAMUWJQ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6750,MG-6750,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
VFISSJCDGBNTPA-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6741,MG-6741,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
SRKNEPZLPPFFCR-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6752,MG-6752,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
ICPTXGAFRAUIBT-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6753,MG-6753,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
HUIICGQLXOSQKD-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6754,MG-6754,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
PKOUSJJDMSCPIS-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6755,MG-6755,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
PVBWAUGWFWPSGE-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6757,MG-6757,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
PUAZNAXGLOXFCA-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)nc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)nc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6746,MG-6746,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
KAAMVWFUUVJHOC-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6759,MG-6759,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
YZLPLNLYGUPYMI-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ncc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ncc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6760,MG-6760,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
JEOUTCAFJRAJJM-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6761,MG-6761,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
JEYVFPVLYUOIHS-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)o6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)o6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6762,MG-6762,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
ZCKCYHJOKZXEMI-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6751,MG-6751,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
VVDFMUXQGUXNKJ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6764,MG-6764,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
PRJMTXCNALAZIM-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6765,MG-6765,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
UVFXCEBBKVUMQH-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6766,MG-6766,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
MYVJYSGBSUAVHC-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cccc(C)c5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cccc(C)c5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6767,MG-6767,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
JVYWKSIQXUDPEM-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6758,MG-6758,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
IVJJYFNCMAXCEJ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(C)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(C)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6769,MG-6769,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
IAZWWESCOIZFDZ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(Cl)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(Cl)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6770,MG-6770,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
ALIJHIPGAJEQJM-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cc(F)ccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cc(F)ccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6771,MG-6771,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
HMSWAIGCOXPWMC-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cc(Br)ccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cc(Br)ccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6772,MG-6772,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
USFVMQPVIBRZFV-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(C#N)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(C#N)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6773,MG-6773,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
OYWWOORQKJMICN-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6763,MG-6763,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
OASWGJGMINSHFT-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6775,MG-6775,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
AAQOJERSEMYBDW-UHFFFAOYSA-N,CCCCNc1ccc(NC(=O)CCOCCOCCNC(=O)CN2CCN(c3ccc(Nc4ncc5c(C)c(C(C)=O)c(=O)n(C6CCCC6)c5n4)nc3)CC2)c(C(=O)Nc2nc(C)c(C)s2)c1,CCCCNc1ccc(NC(=O)CCOCCOCCNC(=O)CN2CCN(c3ccc(Nc4ncc5c(C)c(C(C)=O)c(=O)n(C6CCCC6)c5n4)nc3)CC2)c(C(=O)Nc2nc(C)c(C)s2)c1,none,mgdb,MG-6776,MG-6776,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
PJPVZMHYHGAPQQ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cc(C)ccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cc(C)ccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6777,MG-6777,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
CAOZZHJADDZTBK-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cc(Cl)ccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cc(Cl)ccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6768,MG-6768,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
DLMDUPLFVZOJQE-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(F)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(F)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6780,MG-6780,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
WTQORLDZGIXBMW-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6781,MG-6781,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
IBDGFOGESMOMJV-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccccc5CNc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccccc5CNc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6782,MG-6782,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
LIKBJGZTNUUECA-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cc(N(C)C)ccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cc(N(C)C)ccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6783,MG-6783,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
ILQNAFVYIZQSSM-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6774,MG-6774,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
ORASTLIYUUCKFZ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6785,MG-6785,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
QQRFQGVFJIRLSH-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6786,MG-6786,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
VHPJCOMXKSXESF-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6787,MG-6787,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
RWYFMKFZYJIYAF-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6788,MG-6788,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
GIVYVEPIAMHMSU-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6789,MG-6789,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
RYIPYLGUGJOTRY-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(N(C)C)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(N(C)C)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6779,MG-6779,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
BBVVWKAVBAVGQH-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6791,MG-6791,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
MXHICNCWFJGISI-UHFFFAOYSA-N,CNc1ccc(C(=O)Nc2nc(C)c(C)s2)c(NC(=O)CCOCCOCCNC(=O)CN2CCN(c3ccc(Nc4ncc5c(C)c(C(C)=O)c(=O)n(C6CCCC6)c5n4)nc3)CC2)c1,CNc1ccc(C(=O)Nc2nc(C)c(C)s2)c(NC(=O)CCOCCOCCNC(=O)CN2CCN(c3ccc(Nc4ncc5c(C)c(C(C)=O)c(=O)n(C6CCCC6)c5n4)nc3)CC2)c1,none,mgdb,MG-6792,MG-6792,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
YOOHNWADIXIZEI-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6793,MG-6793,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
DZIFMDWUNWJPSR-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5ccc(CNc6nc(C)c(C)s6)c(C)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5ccc(CNc6nc(C)c(C)s6)c(C)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6794,MG-6794,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
QANIYSNFBUICHP-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6784,MG-6784,,,,Cyclin D1,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,,False
