compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets,source_group,split
WDDSHVJFFXAIIP-UHFFFAOYSA-N,CC(C)(C)c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c(F)c1,CC(C)(C)c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c(F)c1,undefined,mgdb,MG-2712,MG-2712,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
GHXBLKGBEDRUSQ-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(C5(F)CC5)nc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(C5(F)CC5)nc4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2679,MG-2679,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
JTPGMRMPGCVFSD-UHFFFAOYSA-N,Cc1cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc(C)c1C#N,Cc1cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc(C)c1C#N,undefined,mgdb,MG-2678,MG-2678,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
HLXAGDVZMOOXGK-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(N5CCC5)nc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(N5CCC5)nc4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2677,MG-2677,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
MRDTUBDYVVAAEV-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(OCCN5CCOCC5)cc(OC(F)(F)F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(OCCN5CCOCC5)cc(OC(F)(F)F)c4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2676,MG-2676,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
PJOVPJQQORHCMV-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(C5CCC5)nc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(C5CCC5)nc4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2675,MG-2675,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
BXZNRUQYZFDMBY-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(C5CCC5)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(C5CCC5)cc4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2674,MG-2674,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
PEXUTCVGBYTRRJ-UHFFFAOYSA-N,CC1COc2cc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)ccc21,CC1COc2cc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)ccc21,undefined,mgdb,MG-2673,MG-2673,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
JQJYRCRTVDZIPA-UHFFFAOYSA-N,CC(NC(=O)OCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2)c1ccccc1,CC(NC(=O)OCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2)c1ccccc1,undefined,mgdb,MG-2672,MG-2672,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
SNDQJASTUHNNMJ-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(C5CC5(F)F)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(C5CC5(F)F)cc4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2671,MG-2671,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
RGRUWZSNMDVYLE-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(CN5CC6CC5CO6)cc(OC(F)F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(CN5CC6CC5CO6)cc(OC(F)F)c4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2670,MG-2670,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
LVRNFIOOPBODTO-UHFFFAOYSA-N,CC(F)(F)c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,CC(F)(F)c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,undefined,mgdb,MG-2669,MG-2669,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
NCLNULAFMQQMEG-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)NCc4ccccc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)NCc4ccccc4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2668,MG-2668,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
SWIXTOYNUPXGCN-UHFFFAOYSA-N,Cc1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1C,Cc1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1C,undefined,mgdb,MG-2699,MG-2699,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
HIKATBJJSDHHEY-UHFFFAOYSA-N,Cc1ccc(OC(F)(F)F)cc1NC(=O)OCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,Cc1ccc(OC(F)(F)F)cc1NC(=O)OCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,undefined,mgdb,MG-2698,MG-2698,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
XXOCJTVDYAKZJR-UHFFFAOYSA-N,Cc1c(F)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1F,Cc1c(F)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1F,undefined,mgdb,MG-2697,MG-2697,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
YXTUKTSVMIVXNR-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)NC45CC(c6ccccc6)(C4)C5)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)NC45CC(c6ccccc6)(C4)C5)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2696,MG-2696,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
OIGULYZQAYBTCC-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cccc(OC5CC5)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cccc(OC5CC5)c4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2663,MG-2663,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
HIBMILFREVRQGG-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc5c(c4)OCCC5)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc5c(c4)OCCC5)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2662,MG-2662,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
GOVLUHXMVBQFDQ-UHFFFAOYSA-N,Cc1ncc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1OC(F)(F)F,Cc1ncc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1OC(F)(F)F,undefined,mgdb,MG-2661,MG-2661,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
IMVAONJFYXHCBK-UHFFFAOYSA-N,COc1cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cnc1-c1ccccc1,COc1cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cnc1-c1ccccc1,undefined,mgdb,MG-2660,MG-2660,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
QHYOMLCQTUPZNS-UHFFFAOYSA-N,CN(C)C1CN(c2ccc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)cn2)C1,CN(C)C1CN(c2ccc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)cn2)C1,undefined,mgdb,MG-2659,MG-2659,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
ILSBWXBHGXMTMT-UHFFFAOYSA-N,Cc1cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cnc1-c1ccccc1,Cc1cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cnc1-c1ccccc1,undefined,mgdb,MG-2658,MG-2658,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
IKBYNXPLYAJLSF-UHFFFAOYSA-N,COc1ccccc1-c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cn1,COc1ccccc1-c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cn1,undefined,mgdb,MG-2657,MG-2657,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
SFWVDVJEPHAUFO-UHFFFAOYSA-N,Cc1ccccc1-c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cn1,Cc1ccccc1-c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cn1,undefined,mgdb,MG-2656,MG-2656,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
SKYBEVBGKIKFCV-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cnc(-c5ccccc5)c(F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cnc(-c5ccccc5)c(F)c4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2655,MG-2655,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
WWUVPCBJDRWOBL-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(-c5ccccc5F)nc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(-c5ccccc5F)nc4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2654,MG-2654,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
XIQVMPCBSFBTLV-UHFFFAOYSA-N,CC1(C)COc2cc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)ccc21,CC1(C)COc2cc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)ccc21,undefined,mgdb,MG-2653,MG-2653,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
VLVWXJJQALEFDS-UHFFFAOYSA-N,CN1CCN(c2ccc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)cn2)CC1,CN1CCN(c2ccc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)cn2)CC1,undefined,mgdb,MG-2652,MG-2652,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
RGOJLYPXCFQUNA-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc5c(c4)CC(F)(F)O5)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc5c(c4)CC(F)(F)O5)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2683,MG-2683,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
YVAPRRCQFABLJH-UHFFFAOYSA-N,Cc1cc(C#N)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c1,Cc1cc(C#N)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c1,undefined,mgdb,MG-2682,MG-2682,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
FQRZLFUANQCMHP-UHFFFAOYSA-N,N#Cc1cc(Cl)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c1,N#Cc1cc(Cl)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c1,undefined,mgdb,MG-2681,MG-2681,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
UQPFEKLCKVWYRC-UHFFFAOYSA-N,Cc1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1C#N,Cc1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1C#N,undefined,mgdb,MG-2680,MG-2680,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
ISLGPIYOGJDDQV-UHFFFAOYSA-N,CC1CCCCN1c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cn1,CC1CCCCN1c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cn1,undefined,mgdb,MG-2647,MG-2647,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
VQFSJYSDTJTIRK-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(N5CCOCC5)nc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(N5CCOCC5)nc4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2646,MG-2646,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
DYTPHMPFCIVQCI-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(N5CCCCC5)nn4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(N5CCCCC5)nn4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2645,MG-2645,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
HUPQGYWOOXXMSL-UHFFFAOYSA-N,CC1CCCN1c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cn1,CC1CCCN1c1ccc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cn1,undefined,mgdb,MG-2644,MG-2644,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
YGXJUGFKVBAQDE-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(N5CCCC(F)(F)C5)nc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(N5CCCC(F)(F)C5)nc4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2643,MG-2643,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
ASANYZRQUPXXDD-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cnc(N5CCCCC5)c(F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cnc(N5CCCCC5)c(F)c4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2642,MG-2642,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
KQWUTUNUILCTIG-UHFFFAOYSA-N,CCc1cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc(C)n1,CCc1cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc(C)n1,undefined,mgdb,MG-2641,MG-2641,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
LMUIMFAPXZQLKA-UHFFFAOYSA-N,Cc1c(Cl)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1OCC1CCN(C)C1,Cc1c(Cl)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1OCC1CCN(C)C1,undefined,mgdb,MG-2640,MG-2640,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
NOBVKMHCARAWNC-UHFFFAOYSA-N,CC1CCN(c2ccc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)cn2)C1,CC1CCN(c2ccc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)cn2)C1,undefined,mgdb,MG-2639,MG-2639,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
BHNNCHOPAIILNF-UHFFFAOYSA-N,Cc1c(Cl)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1OC1CCN(C)C1,Cc1c(Cl)cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1OC1CCN(C)C1,undefined,mgdb,MG-2638,MG-2638,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
LRXVOUISYUIKHG-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc5c(c4)CCCO5)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc5c(c4)CCCO5)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2637,MG-2637,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
PJKBZWSRWCEPNU-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc5c(c4)CCO5)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc5c(c4)CCO5)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2636,MG-2636,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
KPXVMWNUBZRLTR-UHFFFAOYSA-N,COc1ccccc1CNC(=O)OCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,COc1ccccc1CNC(=O)OCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,undefined,mgdb,MG-2667,MG-2667,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
LOLASGLORQZWFW-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(OCCN5CCOCC5)cc(OC(F)F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(OCCN5CCOCC5)cc(OC(F)F)c4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2666,MG-2666,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
QMHIASOBYJSBMF-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(CN5CCOCC5)cc(OC(F)F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(CN5CCOCC5)cc(OC(F)F)c4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2665,MG-2665,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
VTUQFOFRUDYVHM-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cnc(N5CCCCC5)cn4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cnc(N5CCCCC5)cn4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2664,MG-2664,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
NRPFDNKUUWGHAQ-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(F)c(OC(F)(F)F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(F)c(OC(F)(F)F)c4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2631,MG-2631,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
BOJQBAUIJGRXPP-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(N5CCCC5)nc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc(N5CCCC5)nc4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2630,MG-2630,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
RDMNBDAQOZPAKK-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(OC(F)(F)F)ccn4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(OC(F)(F)F)ccn4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2629,MG-2629,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
NDVPWFDTWUXOBZ-UHFFFAOYSA-N,CC1(c2ccc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)cc2)CC1,CC1(c2ccc(NC(=O)OCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)cc2)CC1,undefined,mgdb,MG-2628,MG-2628,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
JCNVMDPBSMEBEO-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(F)cc(OC(F)(F)F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cc(F)cc(OC(F)(F)F)c4)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2627,MG-2627,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
WQLQZODWVDPIJD-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc5c(c4)CCC5)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4ccc5c(c4)CCC5)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2626,MG-2626,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
XXBWJKNOISUTKQ-UHFFFAOYSA-N,CCc1cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cnc1C,CCc1cc(NC(=O)OCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cnc1C,undefined,mgdb,MG-2625,MG-2625,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
YFMLAVMJUGUOAE-UHFFFAOYSA-N,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cnc5c(c4)COCC5)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(COC(=O)Nc4cnc5c(c4)COCC5)cc3C2=O)C(=O)N1,undefined,mgdb,MG-2624,MG-2624,,,Q96SW2,CRBN,unknown,1,degradation_evidence,Fluorescent Polarization assay,False,,False,False,False,,,,,False,"patent:527,528",train
